"Events","phoneNumber"
"","66614165010"
"","66614165010"
"[{""EventType"":""Ported"",""LastChangedDate"":""2004-02-18T21:01:47Z""},{""EventType"":""DeviceChange"",""LastChangedDate"":""2020-12-23T23:59:59Z""},{""EventType"":""SIMSwap"",""LastChangedDate"":""2020-12-23T23:59:59Z""}]","66614433563"
"[{""EventType"":""Ported"",""LastChangedDate"":""2019-03-01T22:13:04Z""}]","66614661661"
"[{""EventType"":""Ported"",""LastChangedDate"":""2019-02-06T22:54:45Z""},{""EventType"":""DeviceChange"",""LastChangedDate"":""2019-08-29T23:59:59Z""},{""EventType"":""SIMSwap"",""LastChangedDate"":""2019-08-29T23:59:59Z""}]","66615665364"
"","66616564161"
"[{""EventType"":""Ported"",""LastChangedDate"":""2015-12-22T01:09:33Z""}]","66616640466"
"","66631010111"
"[{""EventType"":""MSISDNChange"",""LastChangedDate"":""2016-03-02T10:00:00Z""},{""EventType"":""DeviceChange"",""LastChangedDate"":""2021-02-01T23:59:59Z""},{""EventType"":""SIMSwap"",""LastChangedDate"":""2019-10-20T23:59:59Z""}]","66631040131"
"[{""EventType"":""Ported"",""LastChangedDate"":""2009-04-27T01:50:03Z""},{""EventType"":""DeviceChange"",""LastChangedDate"":""2020-05-06T23:59:59Z""},{""EventType"":""SIMSwap"",""LastChangedDate"":""2020-05-06T23:59:59Z""}]","66631111144"
"[{""EventType"":""Ported"",""LastChangedDate"":""2017-01-10T00:15:10Z""},{""EventType"":""DeviceChange"",""LastChangedDate"":""2020-05-04T23:59:59Z""},{""EventType"":""SIMSwap"",""LastChangedDate"":""2021-01-18T00:00:00Z""}]","66631311146"
"[{""EventType"":""DeviceChange"",""LastChangedDate"":""2021-03-30T23:59:59Z""},{""EventType"":""SIMSwap"",""LastChangedDate"":""2021-03-30T23:59:59Z""}]","66631634645"
"","66633016461"
"","66633111114"
"[{""EventType"":""Ported"",""LastChangedDate"":""2015-08-29T21:12:07Z""},{""EventType"":""DeviceChange"",""LastChangedDate"":""2020-04-24T23:59:59Z""},{""EventType"":""SIMSwap"",""LastChangedDate"":""2020-04-24T23:59:59Z""}]","66634116664"
"[{""EventType"":""Ported"",""LastChangedDate"":""2018-01-02T22:38:41Z""},{""EventType"":""DeviceChange"",""LastChangedDate"":""2021-03-17T00:00:00Z""},{""EventType"":""SIMSwap"",""LastChangedDate"":""2021-03-17T00:00:00Z""}]","66635044561"
"[{""EventType"":""DeviceChange"",""LastChangedDate"":""2021-03-09T23:59:59Z""},{""EventType"":""SIMSwap"",""LastChangedDate"":""2018-11-07T22:52:06Z""}]","66641314414"
"[{""EventType"":""DeviceChange"",""LastChangedDate"":""2020-12-11T23:59:59Z""},{""EventType"":""SIMSwap"",""LastChangedDate"":""2020-12-11T23:59:59Z""}]","66641614561"
"[{""EventType"":""DeviceChange"",""LastChangedDate"":""2020-04-17T23:59:59Z""},{""EventType"":""SIMSwap"",""LastChangedDate"":""2020-04-17T23:59:59Z""}]","66641651614"
"[{""EventType"":""DeviceChange"",""LastChangedDate"":""2020-02-20T23:59:59Z""},{""EventType"":""SIMSwap"",""LastChangedDate"":""2020-02-20T23:59:59Z""}]","66641661514"
"[{""EventType"":""Ported"",""LastChangedDate"":""2017-03-07T20:46:25Z""},{""EventType"":""DeviceChange"",""LastChangedDate"":""2020-01-08T23:59:59Z""},{""EventType"":""SIMSwap"",""LastChangedDate"":""2018-08-12T23:59:59Z""}]","66651115140"
"[{""EventType"":""DeviceChange"",""LastChangedDate"":""2021-01-07T23:59:59Z""},{""EventType"":""SIMSwap"",""LastChangedDate"":""2021-01-07T23:59:59Z""}]","66654116135"
"[{""EventType"":""Ported"",""LastChangedDate"":""2005-07-22T18:16:00Z""},{""EventType"":""DeviceChange"",""LastChangedDate"":""2021-03-31T23:59:59Z""},{""EventType"":""SIMSwap"",""LastChangedDate"":""2021-03-31T23:59:59Z""}]","66661166066"
"[{""EventType"":""Ported"",""LastChangedDate"":""2015-09-29T20:08:53Z""}]","66664441444"
"[{""EventType"":""Ported"",""LastChangedDate"":""2013-07-26T21:44:05Z""},{""EventType"":""DeviceChange"",""LastChangedDate"":""2020-07-28T23:59:59Z""},{""EventType"":""SIMSwap"",""LastChangedDate"":""2020-07-28T23:59:59Z""}]","66666165155"
